Step,Episode,TotalVehicles,VehiclesWaiting,SimulationTime
3020,101,1203,7,9973.05
3021,101,1204,5,9976.383
3022,101,1204,1,9979.716
3023,101,1204,1,9983.05
3024,101,1205,1,9986.383
3025,101,1205,1,9989.716
3026,101,1205,1,9993.05
3027,101,1206,1,9996.383
3028,101,1206,1,9999.716
3029,101,1206,1,10003.05
3030,101,1207,2,10006.38
3031,102,1207,2,10009.72
3032,102,1207,2,10013.05
3033,102,1208,3,10016.38
3034,102,1208,3,10019.72
3035,102,1209,4,10023.05
3036,102,1209,4,10026.38
3037,102,1209,4,10029.72
3038,102,1210,5,10033.05
3039,102,1210,5,10036.38
3040,102,1211,6,10039.72
3041,102,1211,6,10043.05
3042,102,1212,7,10046.38
3043,102,1212,7,10049.72
3044,102,1212,7,10053.05
3045,102,1213,8,10056.38
3046,102,1213,8,10059.72
3047,102,1214,6,10063.05
3048,102,1214,3,10066.38
3049,102,1215,2,10069.72
3050,102,1215,1,10073.05
3051,102,1215,1,10076.38
3052,102,1216,1,10079.72
3053,102,1216,1,10083.05
3054,102,1217,2,10086.38
3055,102,1217,1,10089.72
3056,102,1217,1,10093.05
3057,102,1218,2,10096.38
3058,102,1218,2,10099.72
3059,102,1219,3,10103.05
3060,102,1219,3,10106.38
3061,103,1220,4,10109.72
3062,103,1220,4,10113.05
3063,103,1221,5,10116.38
3064,103,1221,5,10119.72
3065,103,1222,5,10123.05
3066,103,1222,5,10126.38
3067,103,1222,5,10129.72
3068,103,1223,6,10133.05
3069,103,1223,6,10136.38
3070,103,1223,6,10139.72
3071,103,1224,7,10143.05
3072,103,1224,7,10146.38
3073,103,1224,7,10149.72
3074,103,1225,5,10153.05
3075,103,1225,1,10156.38
3076,103,1225,1,10159.72
3077,103,1226,1,10163.05
3078,103,1226,1,10166.38
3079,103,1227,2,10169.72
3080,103,1227,1,10173.05
3081,103,1227,1,10176.38
3082,103,1228,1,10179.72
3083,103,1228,1,10183.05
3084,103,1228,1,10186.38
3085,103,1229,2,10189.72
3086,103,1229,2,10193.05
3087,103,1229,2,10196.38
3088,103,1230,3,10199.72
3089,103,1230,3,10203.05
3090,103,1231,4,10206.38
3091,104,1231,4,10209.72
3092,104,1232,5,10213.05
3093,104,1232,5,10216.38
3094,104,1233,6,10219.72
3095,104,1233,6,10223.05
3096,104,1234,7,10226.38
3097,104,1234,7,10229.72
3098,104,1234,7,10233.05
3099,104,1235,8,10236.38
3100,104,1235,8,10239.72
3101,104,1235,6,10243.05
3102,104,1236,3,10246.38
3103,104,1236,1,10249.72
3104,104,1237,2,10253.05
3105,104,1237,1,10256.38
3106,104,1238,2,10259.72
3107,104,1238,1,10263.05
3108,104,1239,2,10266.38
3109,104,1239,1,10269.72
3110,104,1239,1,10273.05
3111,104,1240,2,10276.38
3112,104,1240,2,10279.72
3113,104,1241,3,10283.05
3114,104,1241,3,10286.38
3115,104,1242,4,10289.72
3116,104,1242,4,10293.05
3117,104,1243,5,10296.38
3118,104,1243,5,10299.72
3119,104,1244,5,10303.05
3120,104,1244,5,10306.38
3121,105,1245,6,10309.72
3122,105,1245,6,10313.05
3123,105,1245,6,10316.38
3124,105,1246,7,10319.72
3125,105,1246,7,10323.05
3126,105,1247,8,10326.38
3127,105,1247,8,10329.72
3128,105,1248,7,10333.05
3129,105,1248,4,10336.38
3130,105,1249,2,10339.72
3131,105,1249,1,10343.05
3132,105,1249,1,10346.38
3133,105,1250,1,10349.72
3134,105,1250,1,10353.05
3135,105,1251,2,10356.38
3136,105,1251,1,10359.72
3137,105,1252,2,10363.05
3138,105,1252,2,10366.38
3139,105,1252,2,10369.72
3140,105,1253,3,10373.05
3141,105,1253,3,10376.38
3142,105,1254,4,10379.72
3143,105,1254,4,10383.05
3144,105,1254,4,10386.38
3145,105,1255,5,10389.72
3146,105,1255,5,10393.05
3147,105,1256,6,10396.38
3148,105,1256,6,10399.72
3149,105,1256,6,10403.05
3150,105,1257,7,10406.38
3151,106,1257,7,10409.72
3152,106,1257,7,10413.05
3153,106,1258,8,10416.38
3154,106,1258,8,10419.72
3155,106,1258,6,10423.05
3156,106,1259,4,10426.38
3157,106,1259,1,10429.72
3158,106,1260,2,10433.05
3159,106,1260,1,10436.38
3160,106,1261,2,10439.72
3161,106,1261,1,10443.05
3162,106,1261,1,10446.38
3163,106,1262,1,10449.72
3164,106,1262,1,10453.05
3165,106,1262,1,10456.38
3166,106,1263,2,10459.72
3167,106,1263,2,10463.05
3168,106,1263,2,10466.38
3169,106,1264,3,10469.72
3170,106,1264,3,10473.05
3171,106,1264,3,10476.38
3172,106,1265,4,10479.72
3173,106,1265,3,10483.05
3174,106,1265,3,10486.38
3175,106,1266,4,10489.72
3176,106,1266,4,10493.05
3177,106,1267,5,10496.38
3178,106,1267,5,10499.72
3179,106,1267,5,10503.05
3180,106,1268,6,10506.38
3181,107,1268,6,10509.72
3182,107,1269,5,10513.05
3183,107,1269,2,10516.38
3184,107,1269,1,10519.72
3185,107,1270,1,10523.05
3186,107,1270,1,10526.38
3187,107,1270,1,10529.72
3188,107,1271,1,10533.05
3189,107,1271,1,10536.38
3190,107,1272,2,10539.72
3191,107,1272,2,10543.05
3192,107,1273,3,10546.38
3193,107,1273,3,10549.72
3194,107,1273,3,10553.05
3195,107,1274,4,10556.38
3196,107,1274,4,10559.72
3197,107,1274,4,10563.05
3198,107,1275,5,10566.38
3199,107,1275,5,10569.72
3200,107,1276,4,10573.05
3201,107,1276,3,10576.38
3202,107,1276,3,10579.72
3203,107,1277,4,10583.05
3204,107,1277,4,10586.38
3205,107,1277,4,10589.72
3206,107,1278,5,10593.05
3207,107,1278,5,10596.38
3208,107,1279,6,10599.72
3209,107,1279,3,10603.05
3210,107,1279,1,10606.38
3211,108,1280,1,10609.72
3212,108,1280,1,10613.05
3213,108,1281,2,10616.38
3214,108,1281,1,10619.72
3215,108,1281,1,10623.05
3216,108,1282,1,10626.38
3217,108,1282,1,10629.72
3218,108,1282,1,10633.05
3219,108,1283,2,10636.38
3220,108,1283,2,10639.72
3221,108,1283,2,10643.05
3222,108,1284,3,10646.38
3223,108,1284,3,10649.72
3224,108,1285,4,10653.05
3225,108,1285,4,10656.38
3226,108,1285,4,10659.72
3227,108,1286,3,10663.05
3228,108,1286,3,10666.38
3229,108,1286,3,10669.72
3230,108,1287,4,10673.05
3231,108,1287,4,10676.38
3232,108,1287,4,10679.72
3233,108,1288,5,10683.05
3234,108,1288,5,10686.38
3235,108,1289,6,10689.72
3236,108,1289,2,10693.05
3237,108,1290,2,10696.38
3238,108,1290,1,10699.72
3239,108,1291,2,10703.05
3240,108,1291,1,10706.38
3241,109,1291,1,10709.72
3242,109,1292,1,10713.05
3243,109,1292,1,10716.38
3244,109,1293,2,10719.72
3245,109,1293,2,10723.05
3246,109,1294,3,10726.38
3247,109,1294,3,10729.72
3248,109,1294,3,10733.05
3249,109,1295,4,10736.38
3250,109,1295,4,10739.72
3251,109,1296,5,10743.05
3252,109,1296,5,10746.38
3253,109,1297,6,10749.72
3254,109,1297,5,10753.05
3255,109,1298,6,10756.38
3256,109,1298,6,10759.72
3257,109,1299,7,10763.05
3258,109,1299,7,10766.38
3259,109,1299,7,10769.72
3260,109,1300,8,10773.05
3261,109,1300,8,10776.38
3262,109,1301,9,10779.72
3263,109,1301,7,10783.05
3264,109,1301,4,10786.38
